Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Scope_Complexity_Numeric,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk
P2890,Industrial Complex,Power Plant,Low,6599872,88,83,87,8.24,0.95,376,Borderline,1,,,799.06,561373.29,51,64.08,662773.55,57,88.35,1088300.89,65,57.8,3402725.75,150,100.0,884698.53,53,96.67
P2891,Smart Solar Grid,Bridge,High,4934999,51,86,64,4.81,0.52,121,Feasible,3,,,827.19,374791.26,12,62.02,955263.29,37,100.0,2430771.22,44,100.0,569158.79,14,57.92,605014.44,14,32.2
P2892,Highway Expansion,Power Plant,Medium,5263224,50,95,38,6.74,0.93,329,Feasible,2,,,649.69,421205.83,45,72.95,689862.16,59,100.0,904028.53,56,59.01,2665370.6,125,100.0,582756.88,44,100.0
P2893,Urban Flyover,Power Plant,Medium,6024355,85,51,83,4.35,0.68,484,Borderline,2,,,706.57,523040.93,52,38.93,612214.99,80,57.24,1014882.07,82,35.43,3043192.85,215,67.55,831024.16,55,55.85
P2894,Highway Expansion,Bridge,Medium,3747176,73,49,85,5.59,0.82,344,Feasible,2,,,675.89,279965.2,27,33.87,826563.94,106,82.24,1536802.99,128,74.26,557076.94,37,36.57,546766.93,45,18.07
P2895,Dam Reinforcement,Road,Low,4028149,76,62,98,0.58,0.96,313,Feasible,1,,,10522.15,1073960.02,118,100.0,638457.01,48,78.82,1043757.15,62,58.06,400701.69,42,30.64,871273.13,43,33.69
P2896,Industrial Complex,Building,Low,3638509,51,54,85,6.96,0.58,315,Feasible,1,,,1521.72,134952.46,28,46.35,492744.14,41,99.41,972495.26,81,37.66,1266066.63,74,58.67,772250.51,91,27.91
P2897,Dam Reinforcement,Bridge,Low,4651387,80,75,94,0.53,0.78,519,Feasible,1,,,964.09,317471.95,30,64.18,932263.79,138,100.0,2254523.56,203,100.0,578859.37,76,45.73,568268.33,71,30.03
P2898,Urban Flyover,Water Infra,High,3104683,63,86,64,8.17,0.88,379,Feasible,3,,,1562.52,379389.39,69,100.0,559564.66,91,100.0,1365912.74,118,61.34,568834.12,60,63.42,230982.1,41,89.3
P2899,Urban Flyover,Water Infra,Low,3527419,51,34,93,8.25,0.88,176,Not Feasible,1,,,1816.6,438671.13,27,42.77,667190.61,43,47.47,1438089.61,48,19.01,664149.48,33,27.33,319318.17,25,33.41
P2900,Urban Flyover,Water Infra,Medium,2711672,78,84,86,2.37,0.76,576,Not Feasible,2,,,1254.84,361978.05,91,100.0,541209.55,134,100.0,1055556.22,183,48.54,609954.54,88,67.57,142973.64,80,84.33
P2901,Industrial Complex,Road,Low,6905950,64,90,88,3.24,0.81,232,Feasible,1,,,11136.13,1541348.29,87,100.0,1263429.17,41,100.0,1852378.65,53,71.7,753102.74,29,53.23,1495691.15,23,51.45
P2902,Smart Solar Grid,Bridge,Low,4212883,61,37,22,4.81,0.88,332,Feasible,1,,,668.37,247498.57,35,25.2,896777.66,82,65.59,1892487.88,134,58.65,582625.6,38,23.76,593493.3,44,11.8
P2903,Highway Expansion,Road,Medium,4028631,86,45,57,5.97,0.92,398,Feasible,2,,,6240.75,967695.17,142,76.24,661673.67,65,55.31,977390.44,96,39.75,559292.46,47,22.86,862579.26,48,30.84
P2904,Highway Expansion,Water Infra,Low,6829592,77,77,96,2.87,0.88,363,Feasible,1,,,3245.68,822678.35,57,94.64,1284390.54,87,100.0,3054092.57,98,44.5,1216092.49,69,69.14,452338.05,52,74.02
P2905,Highway Expansion,Power Plant,Low,3571165,69,90,61,5.92,0.68,499,Feasible,1,,,564.78,201118.06,57,71.46,375346.19,86,90.57,636676.98,88,61.57,2005038.39,178,100.0,352985.38,89,100.0
P2906,Highway Expansion,Power Plant,Medium,2778539,88,44,59,2.98,1.0,236,Feasible,2,,,379.63,163580.51,31,32.48,398548.91,38,45.55,492762.86,39,31.06,1354114.66,103,58.98,369532.06,25,51.94
P2907,Highway Expansion,Road,Medium,5024733,73,94,69,0.55,0.72,505,Not Feasible,2,,,11988.51,1122689.3,178,100.0,839125.7,86,100.0,1386541.27,110,84.63,647784.91,70,49.02,1028591.82,61,51.27
P2908,Smart Solar Grid,Water Infra,High,5859221,70,51,54,0.03,0.51,570,Feasible,3,,,3069.2,915681.5,104,58.23,1147069.48,122,69.56,2344072.12,162,37.09,1023281.49,103,41.61,429116.41,80,48.5
P2909,Dam Reinforcement,Water Infra,Low,2414022,59,32,43,1.01,0.68,206,Feasible,1,,,956.79,311545.2,33,39.43,430937.9,43,45.94,996541.86,66,18.0,469572.84,35,26.28,205424.2,30,30.35
P2910,Industrial Complex,Water Infra,Low,4801250,95,83,36,7.92,0.56,529,Feasible,1,,,2396.9,541946.23,84,100.0,870750.6,114,100.0,1915054.91,172,53.24,1109104.63,102,65.31,364393.63,57,78.06
P2911,Dam Reinforcement,Water Infra,High,1952246,63,43,59,9.61,0.56,500,Not Feasible,3,,,1003.28,218591.07,90,47.71,380977.14,107,58.07,777694.68,163,29.36,468049.01,84,33.8,106934.1,56,46.07
P2912,Dam Reinforcement,Bridge,Medium,1019675,86,65,93,4.27,0.64,486,Feasible,2,,,215.66,75414.99,28,47.21,246433.85,128,100.0,470844.36,194,99.97,106096.03,66,40.6,120885.77,71,19.62
P2913,Highway Expansion,Road,Low,1073997,67,96,85,5.13,0.53,382,Feasible,1,,,2610.84,279904.23,137,100.0,165486.9,72,100.0,273469.21,84,79.25,108086.67,38,62.53,247050.0,51,50.05
P2914,Highway Expansion,Road,Low,1967561,73,39,63,1.47,0.84,419,Not Feasible,1,,,4183.1,492766.07,148,67.96,315920.25,72,48.7,520943.27,96,34.96,211891.8,46,20.56,426039.61,57,22.81
P2915,Smart Solar Grid,Bridge,High,2998671,63,78,42,5.51,0.54,536,Feasible,3,,,630.53,202750.19,52,61.24,563997.36,160,100.0,1385609.24,184,100.0,345580.79,68,54.15,500733.42,72,28.59
P2916,Industrial Complex,Power Plant,Low,1486799,83,94,25,1.45,0.6,232,Feasible,1,,,246.92,114062.59,30,69.85,187624.42,40,97.03,251180.0,42,65.14,750274.27,95,100.0,183657.71,25,100.0
P2917,Urban Flyover,Road,Medium,5949982,61,86,85,6.11,0.55,567,Not Feasible,2,,,11445.83,1167970.17,208,100.0,930909.63,88,100.0,1725131.76,125,76.61,742092.3,80,50.19,1383878.14,67,45.91
P2918,Dam Reinforcement,Building,Medium,3238057,71,56,40,9.33,0.53,283,Borderline,2,,,1319.93,225174.12,21,51.41,480034.43,42,94.84,914337.69,71,36.59,852416.46,73,73.38,766094.31,76,23.78
P2919,Urban Flyover,Road,Low,5464344,55,34,54,1.96,0.63,123,Feasible,1,,,18014.39,1322046.92,39,62.64,928086.65,25,44.7,1346529.09,26,30.75,600111.33,14,18.11,1267570.01,19,13.81
P2920,Industrial Complex,Road,Medium,6669068,85,86,48,7.65,0.79,237,Feasible,2,,,16346.83,1792724.93,84,100.0,957276.77,40,100.0,1639517.38,53,84.1,866662.53,31,47.39,1412886.4,30,41.91
P2921,Dam Reinforcement,Power Plant,Low,3409029,94,44,26,0.24,0.98,142,Feasible,1,,,380.33,295224.87,16,35.06,488332.56,24,47.0,525149.66,28,28.29,1715561.96,48,57.64,384759.95,26,52.01
P2922,Urban Flyover,Bridge,Medium,4921451,85,59,72,3.75,0.94,528,Borderline,2,,,837.2,292987.49,57,42.89,978264.08,122,98.8,2432970.01,192,91.55,639245.96,74,38.59,577983.45,84,23.17
P2923,Urban Flyover,Power Plant,Medium,1566088,71,49,56,1.11,0.94,352,Not Feasible,2,,,243.61,134591.88,42,37.0,198366.44,63,52.16,272587.41,64,31.85,774376.01,123,64.74,186166.26,61,59.24
P2924,Smart Solar Grid,Power Plant,Medium,6338924,63,66,42,3.52,0.59,209,Not Feasible,2,,,949.09,320840.73,28,54.97,788403.27,35,71.24,1105681.22,35,46.08,3459845.29,74,86.98,664153.49,37,70.73
P2925,Industrial Complex,Bridge,Medium,2762999,65,32,27,1.74,0.63,595,Feasible,2,,,542.95,155103.84,56,24.52,639259.84,143,54.67,1183761.96,211,45.84,402835.01,96,20.69,382038.35,88,14.28
P2926,Industrial Complex,Building,Low,1658003,85,70,95,3.73,0.54,374,Feasible,1,,,596.38,61688.21,33,59.89,225664.06,52,100.0,486620.87,84,59.08,598238.3,89,79.51,285791.56,116,28.73
P2927,Industrial Complex,Bridge,Low,3400081,74,68,67,4.18,0.89,211,Feasible,1,,,560.51,204735.05,22,52.92,690050.68,64,100.0,1509618.77,72,99.99,525774.14,24,47.65,469902.35,30,28.93
P2928,Dam Reinforcement,Power Plant,Low,1805113,81,55,29,3.01,0.53,588,Not Feasible,1,,,220.29,107680.75,90,44.97,212659.43,94,61.09,309488.6,103,33.92,946933.15,211,72.07,228351.06,90,62.96
P2929,Smart Solar Grid,Bridge,Low,3463160,82,31,98,6.57,0.78,577,Feasible,1,,,596.99,246765.61,42,24.27,790292.21,160,53.14,1411940.36,230,46.48,521111.84,80,18.31,493049.97,65,12.81
P2930,Highway Expansion,Road,High,1933396,94,52,43,9.19,0.62,274,Feasible,3,,,2972.75,394495.75,92,90.54,336664.15,42,66.82,572269.81,63,50.07,210564.46,39,29.73,419401.83,38,22.83
P2931,Dam Reinforcement,Road,High,6028035,85,52,66,4.01,0.62,426,Not Feasible,3,,,9283.35,1466466.3,144,88.23,973182.52,75,67.51,1554802.75,107,46.59,725248.34,56,30.74,1308335.1,44,26.93
P2932,Industrial Complex,Building,Low,4162801,69,45,72,1.92,1.0,234,Feasible,1,,,1502.65,243520.15,22,44.83,553394.11,32,75.5,1053275.57,45,29.32,1093039.24,60,50.79,1219571.93,75,24.56
P2933,Dam Reinforcement,Building,Medium,5034464,67,38,58,2.71,0.88,326,Feasible,2,,,1636.36,263584.15,25,38.29,792421.18,39,65.62,1574354.94,67,24.28,1500143.56,79,42.8,903960.17,116,19.01
P2934,Urban Flyover,Bridge,High,2603546,87,42,86,8.54,0.92,200,Feasible,3,,,474.16,210719.66,17,33.77,673801.58,60,70.1,1106347.26,72,65.11,293269.23,28,28.06,319408.28,23,12.94
P2935,Dam Reinforcement,Bridge,High,3092101,52,57,85,5.72,0.79,222,Feasible,3,,,617.53,193678.86,15,46.12,517160.1,64,96.36,1440226.68,81,82.24,460336.2,29,35.15,480699.16,33,25.13
P2936,Dam Reinforcement,Bridge,Medium,6995134,72,56,25,4.55,0.94,572,Feasible,2,,,1316.63,396770.82,47,38.88,1402652.77,173,94.25,3295648.14,218,84.81,949952.78,75,38.28,950109.49,59,23.78
P2937,Industrial Complex,Water Infra,Low,2959310,81,80,40,1.5,0.82,199,Feasible,1,,,1418.37,406326.2,36,92.65,593857.13,41,100.0,1152949.74,62,57.03,490465.03,35,70.68,315711.89,25,74.9
P2938,Urban Flyover,Power Plant,Medium,2456081,94,93,92,4.5,0.97,526,Feasible,2,,,377.76,133447.81,80,80.06,298622.85,92,96.67,427051.62,98,56.61,1275902.14,186,100.0,321056.58,69,100.0
P2939,Industrial Complex,Power Plant,Low,1115359,65,81,93,2.78,0.64,222,Feasible,1,,,156.39,97412.59,25,65.51,117676.2,34,90.35,177433.71,40,54.52,588614.21,94,100.0,134222.29,29,90.31
P2940,Urban Flyover,Building,Medium,3163859,54,67,55,9.43,0.8,359,Borderline,2,,,1044.74,191572.44,35,61.47,488091.47,49,100.0,828564.12,70,43.56,853234.04,87,88.19,802396.93,119,30.22
P2941,Urban Flyover,Road,Medium,5445655,53,94,22,8.84,0.85,384,Feasible,2,,,13872.35,1237131.13,138,100.0,971671.09,59,100.0,1558040.05,93,77.81,548772.19,46,55.46,1130040.55,48,54.73
P2942,Urban Flyover,Road,High,6481391,70,47,97,0.84,0.7,152,Not Feasible,3,,,9455.87,1563111.03,59,78.55,973872.3,24,62.57,1608880.83,32,37.51,810576.84,18,26.6,1524950.0,19,29.77
P2943,Industrial Complex,Road,Medium,6478598,89,92,61,5.17,0.94,154,Not Feasible,2,,,9465.82,1707855.95,55,100.0,1011232.22,25,100.0,1644254.05,35,79.61,726545.07,17,59.32,1388710.72,22,48.96
P2944,Urban Flyover,Road,Low,4735444,63,80,64,2.25,0.99,368,Borderline,1,,,14356.92,1266026.25,127,100.0,689587.72,62,100.0,1117828.06,74,77.21,614408.39,54,40.0,1047593.57,50,37.95
P2945,Smart Solar Grid,Power Plant,Medium,4541483,88,38,63,4.11,0.75,169,Borderline,2,,,660.47,245512.27,26,31.46,560561.88,30,44.28,754040.17,28,23.98,2460341.09,63,48.08,521027.58,21,42.21
P2946,Smart Solar Grid,Water Infra,Low,3592631,80,42,52,8.77,0.7,399,Feasible,1,,,1819.27,505080.86,75,46.76,639513.97,91,57.07,1332936.02,117,28.7,784516.68,69,37.56,330583.47,47,39.92
P2947,Highway Expansion,Road,Medium,2684351,63,69,79,5.28,0.74,591,Feasible,2,,,5073.49,628838.35,180,100.0,407368.51,99,99.28,708149.61,142,53.85,345953.15,88,42.12,594041.38,83,34.83
P2948,Smart Solar Grid,Building,High,6920909,55,84,89,3.34,0.93,361,Feasible,3,,,2177.99,403070.35,33,68.29,875030.93,45,100.0,1693499.75,73,69.12,2236827.04,95,100.0,1712480.93,115,44.93
P2949,Highway Expansion,Bridge,Low,2512760,61,72,96,2.08,0.82,271,Feasible,1,,,504.26,173558.35,24,53.62,443271.13,63,100.0,1159144.36,111,100.0,365093.33,33,51.72,371692.84,40,32.59
P2950,Smart Solar Grid,Bridge,Low,2462436,65,73,45,8.0,0.52,266,Borderline,1,,,382.07,163481.33,21,53.59,473941.37,66,100.0,1145573.91,101,100.0,303415.09,38,47.92,376024.31,40,32.82
P2951,Industrial Complex,Building,Medium,4557689,66,97,40,6.25,0.77,158,Not Feasible,2,,,2092.81,278129.96,10,82.87,759659.32,17,100.0,1218291.39,37,83.35,1169268.5,41,100.0,1132339.83,53,55.18
P2952,Highway Expansion,Building,High,5446228,94,62,21,4.68,0.51,308,Feasible,3,,,2482.3,268945.33,20,60.07,765075.24,44,100.0,1394373.75,64,41.7,1914747.42,88,65.16,1103086.26,92,36.63
P2953,Dam Reinforcement,Building,High,3880593,72,53,66,2.17,0.89,144,Feasible,3,,,1315.33,206407.86,14,44.04,587061.89,18,89.41,1008731.06,30,35.95,1368950.32,38,66.17,709441.86,45,29.43
P2954,Dam Reinforcement,Water Infra,High,2863236,63,65,49,3.34,0.66,363,Feasible,3,,,1289.88,328575.06,56,76.24,457232.22,87,87.76,1199533.83,117,39.83,620587.22,61,56.1,257307.67,42,65.07
P2955,Smart Solar Grid,Bridge,Low,3346582,56,39,46,9.6,0.74,342,Not Feasible,1,,,613.76,288309.2,27,29.12,681754.46,81,67.64,1547730.86,133,58.12,398415.09,50,26.64,430372.38,52,13.48
P2956,Dam Reinforcement,Water Infra,Low,4573465,95,49,90,5.2,0.9,349,Borderline,1,,,1767.87,515315.81,54,59.15,820541.65,77,67.07,1751472.99,114,34.32,1092467.1,58,39.9,393667.46,46,44.55
P2957,Smart Solar Grid,Road,High,4767255,81,41,39,4.01,0.52,272,Feasible,3,,,7412.36,1077535.76,98,71.88,835122.61,46,50.1,1282312.18,64,39.52,503872.61,32,23.22,1068411.83,32,20.29
P2958,Smart Solar Grid,Bridge,High,2599792,64,91,69,5.21,0.58,530,Borderline,3,,,476.75,153274.54,43,70.97,505946.25,126,100.0,1210304.74,232,100.0,432960.67,68,57.17,297305.79,60,38.07
P2959,Dam Reinforcement,Building,Low,5474770,93,47,42,7.79,0.7,407,Borderline,1,,,2072.1,282712.56,43,39.24,686888.7,57,85.34,1507669.79,74,30.52,1531754.39,109,59.71,1465744.56,123,20.19
P2960,Dam Reinforcement,Water Infra,Medium,1450930,66,92,32,3.4,0.61,514,Borderline,2,,,571.91,217541.93,94,100.0,255742.09,101,100.0,597736.6,172,57.81,257327.34,81,71.33,122582.05,67,95.43
P2961,Urban Flyover,Power Plant,High,6592920,90,54,23,1.79,0.67,572,Feasible,3,,,813.91,613627.66,68,44.3,942119.96,116,57.57,1271821.99,99,32.96,3037861.39,193,72.16,727489.01,97,63.01
P2962,Highway Expansion,Bridge,Medium,5747647,96,41,33,5.85,1.0,227,Feasible,2,,,1260.59,441213.29,20,32.55,1443141.15,65,66.18,2509753.47,86,60.2,613101.31,25,28.08,740437.77,31,17.99
P2963,Smart Solar Grid,Building,Medium,3402187,93,50,39,6.65,0.91,152,Feasible,2,,,1342.03,146869.13,14,48.06,479245.9,18,79.7,914696.94,30,34.07,954233.66,39,60.74,907141.36,51,27.43
P2964,Dam Reinforcement,Building,Low,6904828,83,54,32,7.13,0.94,522,Not Feasible,1,,,2715.53,421870.45,54,48.15,882691.75,76,90.84,1823210.32,111,41.3,2212891.8,125,61.32,1564163.68,156,28.39
P2965,Highway Expansion,Road,High,4498408,54,40,22,8.82,0.97,482,Feasible,3,,,6851.81,991345.77,172,70.33,798240.01,74,49.66,1290108.5,101,37.95,524361.05,62,22.13,894352.66,74,19.92
P2966,Dam Reinforcement,Water Infra,High,3365600,94,93,97,3.71,0.67,230,Borderline,3,,,1617.97,407490.34,44,100.0,619112.99,56,100.0,1430496.56,66,60.95,673083.9,39,70.45,235416.21,25,93.59
P2967,Dam Reinforcement,Road,Low,4677361,76,79,66,0.75,0.65,240,Borderline,1,,,8429.47,1075975.18,87,100.0,916967.78,39,100.0,1214782.9,49,67.46,497081.8,32,42.67,972553.34,33,34.46
P2968,Urban Flyover,Power Plant,Low,6403252,72,91,22,9.58,0.62,135,Feasible,1,,,735.67,338597.55,17,76.18,733992.97,23,100.0,1132055.36,20,58.27,3572957.23,54,100.0,625648.89,22,100.0
P2969,Smart Solar Grid,Power Plant,Medium,4038915,89,78,20,4.35,0.92,346,Not Feasible,2,,,559.21,214630.29,39,65.0,458535.32,61,86.44,765187.9,57,54.5,2167994.59,131,92.83,432566.9,58,91.23
P2970,Smart Solar Grid,Road,High,1091006,63,43,43,6.23,0.84,130,Borderline,3,,,3086.61,288675.11,43,76.79,162989.85,20,49.73,281375.28,31,34.91,134435.84,16,26.09,223529.92,19,27.48
P2971,Industrial Complex,Bridge,Low,5151785,64,30,54,6.66,0.62,322,Feasible,1,,,880.75,357088.44,24,22.57,1341463.08,80,51.54,2213246.03,132,42.91,668715.47,43,20.54,571271.98,43,12.44
P2972,Urban Flyover,Bridge,Low,5078584,92,54,33,5.47,0.69,321,Not Feasible,1,,,984.34,399551.82,32,43.93,1201841.08,72,88.0,2037787.21,129,82.25,667569.02,39,34.72,771834.86,50,21.09
P2973,Highway Expansion,Road,High,5323654,82,88,86,2.05,0.75,217,Feasible,3,,,10800.73,1419957.46,78,100.0,788644.9,34,100.0,1310206.47,46,75.52,689477.25,30,55.67,1115367.91,28,49.98
P2974,Urban Flyover,Road,Medium,1688725,80,98,32,7.55,0.76,235,Feasible,2,,,2693.0,372765.38,87,100.0,282476.29,38,100.0,437779.9,50,89.52,210982.8,33,63.88,384720.62,25,44.49
P2975,Highway Expansion,Bridge,High,3903030,84,34,66,8.04,0.94,572,Feasible,3,,,670.19,272039.68,55,23.43,752702.07,154,56.88,1750347.17,206,53.75,616764.01,79,24.5,511177.06,78,11.44
P2976,Smart Solar Grid,Water Infra,Medium,1788768,66,48,69,5.53,0.69,590,Feasible,2,,,845.96,230737.86,108,55.82,343041.35,142,64.52,780078.32,161,33.02,293861.92,108,40.41,141048.55,71,46.22
P2977,Industrial Complex,Road,Low,1206487,77,52,97,4.89,0.95,558,Not Feasible,1,,,2512.03,258633.0,204,91.59,207951.9,90,63.72,344663.97,126,48.28,128720.67,78,33.23,266517.46,59,23.19
P2978,Industrial Complex,Building,Low,4637820,68,38,45,1.14,0.72,400,Feasible,1,,,1579.94,175387.98,38,32.17,567202.15,65,63.98,1014175.78,74,31.24,1671984.63,99,43.18,1209069.45,124,19.42
P2979,Smart Solar Grid,Water Infra,Medium,4284321,95,79,22,0.84,0.87,468,Feasible,2,,,2315.13,506121.98,76,95.97,780564.6,108,100.0,1804787.06,138,54.41,770637.23,88,61.66,422210.14,59,78.67
P2980,Dam Reinforcement,Road,High,1678841,72,45,70,3.4,0.97,351,Feasible,3,,,3402.85,398512.31,135,73.25,267131.63,55,63.89,443875.97,79,38.3,199259.35,44,28.01,370061.74,37,21.55
P2981,Urban Flyover,Building,Medium,6420712,81,62,59,3.11,0.95,580,Feasible,2,,,2092.13,495808.94,59,48.53,1007171.36,66,98.93,1794043.09,128,50.77,1829584.59,137,75.57,1294104.01,189,36.2
P2982,Industrial Complex,Building,High,3939302,89,31,87,9.54,0.53,230,Not Feasible,3,,,1527.15,251686.2,14,30.47,526366.37,31,53.01,1171081.36,40,22.24,1288134.4,64,36.24,702033.67,80,13.03
P2983,Dam Reinforcement,Road,Low,4452501,62,43,55,7.84,0.6,471,Borderline,1,,,6729.84,1043592.6,154,75.28,737204.21,83,53.55,1101524.3,113,37.41,565581.88,58,23.87,1004598.02,63,24.9
P2984,Highway Expansion,Road,Low,1045232,69,30,70,6.6,0.74,537,Borderline,1,,,1891.13,229167.1,193,53.03,163571.41,93,38.27,293563.74,115,26.39,112449.26,67,17.04,246480.48,70,15.27
P2985,Industrial Complex,Road,Low,3445840,84,87,20,5.18,0.72,131,Feasible,1,,,8527.41,782576.11,47,100.0,615815.09,24,100.0,940982.11,29,79.18,359243.51,17,45.97,747223.18,15,35.49
P2986,Highway Expansion,Building,Medium,6451973,54,45,52,1.67,0.82,591,Borderline,2,,,2069.97,472639.39,50,42.33,770111.7,92,77.56,1971412.65,107,30.89,2046219.42,137,49.91,1191589.85,206,24.31
P2987,Dam Reinforcement,Power Plant,Medium,6220961,58,76,26,9.78,0.97,140,Feasible,2,,,771.18,500633.87,17,58.61,900473.05,21,84.15,1006888.93,24,46.74,2925833.8,58,100.0,887131.34,20,87.48
P2988,Highway Expansion,Road,High,2379904,78,73,71,3.75,0.56,246,Feasible,3,,,4751.02,535217.9,83,100.0,422634.6,40,86.37,626949.35,55,64.43,309622.59,35,36.16,485479.56,33,47.5
P2989,Dam Reinforcement,Road,Medium,4849033,55,43,30,1.07,0.73,404,Not Feasible,2,,,14843.15,1039467.63,132,74.12,871092.27,73,53.38,1308824.39,95,41.21,566156.17,48,28.11,1063492.54,57,18.18
P2990,Highway Expansion,Water Infra,High,2437188,74,53,46,4.94,0.6,554,Feasible,3,,,1241.34,329230.33,97,63.55,459996.53,133,72.76,915874.55,153,29.91,550828.01,94,45.43,181258.59,77,53.35
P2991,Urban Flyover,Road,Medium,2656321,80,84,33,8.74,0.95,240,Feasible,2,,,7708.88,622993.54,80,100.0,443335.7,43,100.0,737944.05,56,68.64,311480.13,33,43.01,540567.58,29,48.31
P2992,Industrial Complex,Water Infra,Medium,1538645,71,44,99,8.87,0.98,243,Feasible,2,,,679.6,191623.54,41,51.37,333807.43,50,57.06,623097.78,69,28.97,293224.65,48,36.89,96891.6,35,45.71
P2993,Industrial Complex,Water Infra,High,2571951,51,63,65,0.11,0.74,526,Feasible,3,,,1409.15,322988.98,97,73.69,455921.72,112,85.47,1138457.28,172,40.13,473106.4,91,47.69,181476.62,53,68.02
P2994,Dam Reinforcement,Power Plant,Low,6354552,94,31,95,8.86,0.55,152,Borderline,1,,,729.51,501628.13,21,27.16,723072.46,23,33.9,1022214.22,26,19.77,3240396.97,57,42.09,867240.22,25,32.08
P2995,Highway Expansion,Road,High,5525121,54,56,29,2.71,0.89,511,Feasible,3,,,12155.15,1336355.07,161,97.36,900271.19,98,67.02,1301694.17,120,49.52,743359.27,61,35.44,1243441.3,71,30.66
P2996,Smart Solar Grid,Power Plant,High,6832801,76,52,43,0.39,0.85,289,Feasible,3,,,773.29,518945.13,35,44.97,850721.77,53,58.34,1181239.23,54,30.8,3375003.5,106,67.0,906891.36,41,58.9
P2997,Industrial Complex,Building,Medium,3829455,74,97,80,8.48,0.68,196,Feasible,2,,,1317.72,139678.27,19,80.62,485727.3,25,100.0,1196899.82,40,64.44,930865.21,54,100.0,1076284.4,58,61.06
P2998,Highway Expansion,Power Plant,Low,6058994,57,43,37,8.64,0.94,572,Feasible,1,,,938.22,403373.59,86,33.9,702689.06,98,50.42,1124715.8,100,26.54,3082939.01,178,58.59,745276.55,110,45.54
P2999,Highway Expansion,Bridge,Low,3503292,50,92,28,5.96,0.99,416,Borderline,1,,,613.37,238655.17,36,63.72,675089.94,124,100.0,1617250.57,147,100.0,540251.73,57,68.01,432044.59,52,27.11
P3000,Urban Flyover,Bridge,High,6312166,69,94,36,5.74,0.78,449,Feasible,3,,,1315.09,388532.33,30,73.61,1651069.56,121,100.0,2542997.59,177,100.0,884916.93,69,60.29,844649.59,52,30.09
P3001,Smart Solar Grid,Bridge,High,3190421,93,97,77,8.13,0.78,182,Not Feasible,3,,,705.96,274609.44,11,73.48,637088.48,52,100.0,1384712.13,68,100.0,395460.76,26,62.65,498550.19,25,41.66
P3002,Industrial Complex,Water Infra,High,4366823,72,92,32,7.86,0.65,389,Feasible,3,,,1749.48,461121.82,75,100.0,840029.33,81,100.0,1947759.25,133,60.95,806357.0,60,80.76,311555.61,39,93.98
P3003,Urban Flyover,Bridge,Low,3610469,81,93,69,8.9,0.79,335,Feasible,1,,,628.68,247011.42,26,70.09,657189.25,91,100.0,1729807.92,139,100.0,563800.93,41,59.73,412659.49,38,31.35
P3004,Smart Solar Grid,Power Plant,Medium,3167354,60,61,25,5.53,0.72,309,Feasible,2,,,504.1,234266.47,40,50.41,468062.87,48,65.63,511349.02,54,41.88,1558165.03,128,80.18,395510.62,39,66.9
P3005,Industrial Complex,Road,Low,2097353,88,42,70,9.68,0.65,194,Feasible,1,,,6232.23,474769.85,72,74.51,332710.39,31,51.27,615353.54,41,38.38,239022.83,28,21.7,435496.39,21,24.15
P3006,Urban Flyover,Water Infra,Medium,6047999,96,95,55,9.96,0.53,293,Feasible,2,,,2539.39,803147.44,51,100.0,1098980.87,65,100.0,2457098.87,91,65.58,1328474.86,55,79.34,360296.96,31,96.65
P3007,Smart Solar Grid,Water Infra,High,5385010,73,48,90,1.17,0.63,186,Not Feasible,3,,,2418.1,558690.65,32,56.47,967490.23,38,65.3,2305509.87,58,31.0,1254033.07,30,42.06,299286.18,27,45.17
P3008,Industrial Complex,Bridge,Low,5818750,60,53,44,8.5,0.6,212,Not Feasible,1,,,907.21,403528.63,20,40.09,1127998.79,50,91.86,2893567.07,82,81.08,682349.42,29,31.06,711306.09,31,20.91
P3009,Smart Solar Grid,Building,Low,5991536,78,40,30,5.0,0.77,172,Borderline,1,,,2310.74,340634.84,16,34.11,681139.99,19,70.76,1632955.81,46,28.65,2048871.19,41,47.46,1287934.17,50,19.02
