Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk,Site_Prep_Actual_Cost,Site_Prep_Actual_Days,Foundations_Actual_Cost,Foundations_Actual_Days,Structure_Actual_Cost,Structure_Actual_Days,Systems_Actual_Cost,Systems_Actual_Days,Finishing_Actual_Cost,Finishing_Actual_Days,Actual_Cost_Total,Actual_Time_Total,Comp_High,Comp_Low,Comp_Medium
P2390,Highway Expansion,Road,Medium,4413654,72,55,75,4.91,0.65,242,Feasible,,,8904.48,1085118.6,88,98.36,738272.89,41,71.59,1075083.44,51,46.15,606617.36,29,30.95,908561.71,33,27.95,1234382.29,122,819357.33,51,1164833.63,56,647709.41,29,967284.41,33,4833567.07,291,False,False,True
P2391,Dam Reinforcement,Water Infra,Medium,6986417,52,99,55,5.99,0.52,506,Feasible,,,2748.25,736264.22,83,100.0,1250446.01,126,100.0,2873651.59,146,64.82,1536982.26,94,88.4,589072.92,57,91.24,842255.81,116,1430458.51,176,3182203.48,175,1739702.64,125,668508.56,77,7863129.0,669,False,False,True
P2392,Urban Flyover,Water Infra,High,4270209,89,58,73,0.96,0.87,445,Feasible,,,1754.0,523090.2,77,74.93,731912.99,101,79.73,1839006.32,119,31.08,920427.7,88,45.54,255771.78,60,58.73,569958.53,100,801052.75,135,1922038.47,125,975476.53,100,274488.62,73,4543014.9,533,True,False,False
P2393,Dam Reinforcement,Road,High,1215400,99,95,38,3.83,0.87,546,Not Feasible,,,1890.23,275211.96,189,100.0,196822.27,86,100.0,327275.78,130,86.65,148088.92,77,53.43,268001.08,65,45.36,315630.56,274,225728.29,125,370785.39,179,162647.47,91,292093.22,74,1366884.93,743,True,False,False
P2394,Smart Solar Grid,Road,High,3657025,59,48,62,9.44,0.84,148,Feasible,,,6563.59,937710.0,55,87.67,595979.6,27,59.61,949489.56,31,37.72,441354.75,17,25.84,732491.09,18,29.16,1126053.6,76,697221.56,33,1087836.8,34,499874.29,17,832297.54,19,4243283.79,179,True,False,False
P2395,Highway Expansion,Road,High,4324664,74,97,31,5.9,0.82,378,Feasible,,,8787.14,1048476.64,128,100.0,758458.8,61,100.0,1097159.11,99,88.01,568231.68,48,57.41,852337.77,41,41.72,1234875.02,186,893297.75,88,1278127.16,137,643339.8,58,950679.87,46,5000319.6,515,True,False,False
P2396,Dam Reinforcement,Building,High,5586440,98,87,30,3.45,0.62,305,Borderline,,,1751.47,353921.09,31,73.49,893489.51,42,100.0,1326853.57,56,62.77,1492995.14,83,90.47,1519180.69,93,53.94,394612.64,40,1020818.87,61,1464633.06,69,1690980.75,116,1662998.54,110,6234043.86,396,True,False,False
P2397,Dam Reinforcement,Bridge,Medium,4594058,57,99,89,6.26,0.51,536,Feasible,,,823.82,292143.6,35,74.35,1118362.81,150,100.0,1875329.26,211,100.0,651844.48,71,62.13,656377.85,69,28.79,326610.72,44,1280158.3,210,2146636.4,295,720460.11,84,702698.34,69,5176563.87,702,False,False,True
P2398,Highway Expansion,Building,Low,5584258,60,86,31,9.1,0.9,194,Feasible,,,1840.75,229273.17,17,75.28,865293.62,21,100.0,1630771.53,44,64.96,1402086.03,51,96.21,1456833.65,61,42.88,258549.22,21,998216.19,28,1821355.99,51,1611895.36,68,1593355.65,64,6283372.41,232,False,True,False
P2399,Urban Flyover,Power Plant,Medium,3135219,54,66,60,2.74,0.75,164,Feasible,,,458.89,264514.92,17,52.05,393741.01,31,72.51,569761.98,27,45.17,1467813.34,59,83.0,439387.74,30,77.27,279889.23,19,424728.73,39,598935.48,29,1598817.62,77,476071.45,38,3378442.51,202,False,False,True
P2400,Highway Expansion,Road,Medium,2746621,94,90,44,5.05,0.65,188,Feasible,,,7136.71,718876.7,64,100.0,478144.34,29,100.0,708991.01,39,84.85,305978.67,28,54.24,534630.29,27,46.75,818638.95,89,544498.91,41,796261.53,51,333945.78,32,579351.11,30,3072696.28,243,False,False,True
P2401,Dam Reinforcement,Bridge,Medium,5212377,86,59,22,9.59,0.55,535,Borderline,,,819.08,323926.83,51,47.03,1034414.33,124,98.69,2454085.02,216,86.7,593541.24,66,36.69,806409.57,79,25.9,363993.29,56,1219711.26,172,2862111.87,286,660369.71,69,887867.25,78,5994053.38,661,False,False,True
P2402,Industrial Complex,Bridge,High,5230339,94,54,22,1.72,0.53,486,Not Feasible,,,938.65,469135.91,27,36.95,931700.58,148,93.14,2211939.86,180,78.78,802825.5,64,37.13,814737.14,67,24.01,496416.68,29,1039302.63,209,2434983.8,239,849658.16,69,851356.76,68,5671718.03,614,True,False,False
P2403,Urban Flyover,Power Plant,High,2244625,87,94,47,7.2,0.67,329,Feasible,,,331.21,119838.52,48,72.43,237953.5,60,100.0,410489.68,57,61.14,1192352.39,107,100.0,283990.9,56,100.0,138127.47,62,281319.25,87,468154.93,70,1409652.22,155,335746.72,81,2633000.59,455,True,False,False
P2404,Dam Reinforcement,Water Infra,High,1233782,78,35,42,6.14,0.9,358,Feasible,,,637.48,161840.83,61,41.43,243975.42,81,45.48,509873.38,115,24.22,207927.38,59,31.31,110164.99,41,32.56,179411.42,68,271514.93,92,555888.26,116,228261.58,62,121085.13,43,1356161.32,381,True,False,False
P2405,Industrial Complex,Bridge,High,5809109,54,47,67,6.8,0.96,459,Feasible,,,965.38,492345.69,32,33.79,1016720.62,125,79.98,2786851.41,177,73.04,749719.75,68,29.29,763471.53,57,18.89,545341.87,34,1176477.75,167,3204026.5,229,826804.97,71,833463.38,56,6586114.47,557,True,False,False
P2406,Urban Flyover,Water Infra,High,4735466,58,39,86,3.51,0.95,427,Feasible,,,1856.18,502103.31,79,46.42,801022.08,92,54.63,2061952.32,127,27.92,1115479.64,79,30.79,254908.64,50,35.24,546088.3,90,878028.0,109,2202935.03,131,1195076.21,83,274276.98,54,5096404.52,467,True,False,False
P2407,Smart Solar Grid,Bridge,Medium,2583246,97,40,61,3.14,0.96,311,Feasible,,,468.03,160873.7,23,32.03,655656.27,77,65.95,1094664.92,124,61.03,320046.22,44,25.69,352004.89,42,15.3,167636.48,23,705674.18,93,1172735.4,146,331451.51,43,360856.27,39,2738353.84,344,False,False,True
P2408,Highway Expansion,Building,Low,1726331,51,94,59,6.84,0.95,491,Feasible,,,647.79,119749.64,44,84.28,265256.13,61,100.0,533723.4,82,62.07,427059.91,145,100.0,380541.92,158,61.73,133191.27,56,299307.92,83,581472.91,94,481882.98,196,414454.34,181,1910309.42,610,False,True,False
P2409,Urban Flyover,Road,High,2794291,50,94,25,2.16,0.76,222,Borderline,,,4569.11,720695.02,80,100.0,434421.64,37,100.0,721472.96,50,79.04,312885.79,24,57.01,604815.59,31,58.44,815419.28,116,491519.67,54,800745.25,66,340174.46,29,658454.83,37,3106313.49,302,True,False,False
P2410,Urban Flyover,Water Infra,Low,5952075,89,81,39,4.2,0.61,360,Feasible,,,2933.35,642902.42,57,94.64,991469.78,81,100.0,2537058.65,116,47.54,1231496.4,55,73.25,549147.75,51,84.02,705669.17,76,1093596.06,110,2664930.54,124,1325314.09,67,596913.33,65,6386423.19,442,False,True,False
P2411,Dam Reinforcement,Building,High,4898606,79,96,30,1.88,0.9,372,Not Feasible,,,1648.71,405793.35,21,79.12,828799.64,50,100.0,1376635.77,95,83.21,1246796.73,95,100.0,1040580.51,111,56.43,447873.23,28,932443.82,73,1525148.56,129,1402712.85,138,1124337.9,133,5432516.36,501,True,False,False
P2412,Industrial Complex,Bridge,Low,3982448,60,60,46,0.08,0.61,543,Not Feasible,,,740.67,221156.23,57,45.04,848700.74,138,99.82,1837213.65,187,94.01,514446.92,72,35.14,560930.46,89,25.99,222098.65,60,896994.99,187,1931500.3,247,511744.86,72,553052.01,85,4115390.81,651,False,True,False
P2413,Urban Flyover,Road,Medium,5861993,77,46,40,9.7,0.63,339,Feasible,,,9052.87,1353813.28,118,81.6,1042191.7,65,57.48,1590619.11,73,39.18,791226.05,47,29.1,1084142.85,35,22.65,1586013.31,153,1193716.38,75,1790351.71,77,881941.0,47,1200867.0,34,6652889.4,386,False,False,True
P2414,Highway Expansion,Building,High,3878117,93,84,32,4.32,0.62,516,Feasible,,,1431.04,153178.56,40,83.89,566648.49,68,100.0,955247.18,114,52.19,1240340.78,131,100.0,962702.0,162,45.78,173839.27,54,652636.13,99,1052384.94,134,1428559.72,190,1054136.61,184,4361556.67,661,True,False,False
P2415,Urban Flyover,Road,Medium,5481617,61,65,54,9.69,0.76,593,Feasible,,,13570.98,1300304.58,203,100.0,903354.21,116,87.74,1391022.81,144,55.57,741550.48,67,39.74,1145384.92,62,39.98,1556036.61,284,1068969.23,154,1597361.91,165,838778.92,71,1295861.19,66,6357007.86,740,False,False,True
P2416,Urban Flyover,Bridge,High,5281772,88,55,66,1.4,0.66,455,Feasible,,,964.25,428678.07,35,38.57,1053454.95,127,96.71,2225448.74,171,81.69,767247.88,61,40.08,806942.36,61,17.95,452897.19,38,1175277.33,182,2448798.2,230,811773.8,67,835606.0,59,5724352.52,576,True,False,False
P2417,Dam Reinforcement,Bridge,Low,3043037,75,82,47,5.87,0.58,336,Feasible,,,575.66,183608.22,31,60.05,682515.87,81,100.0,1291734.27,133,100.0,431708.96,47,49.03,453469.67,44,35.38,197827.33,35,763085.61,110,1444221.12,180,460306.17,51,477216.93,44,3342657.16,420,False,True,False
P2418,Urban Flyover,Building,Medium,5386007,62,46,40,2.01,0.73,321,Feasible,,,2015.32,327643.64,28,41.75,715413.05,46,78.74,1726182.76,71,30.42,1272677.3,75,56.07,1344090.25,101,23.02,341384.02,30,771883.18,59,1779012.48,72,1344277.54,86,1375277.99,98,5611835.21,345,False,False,True
P2419,Industrial Complex,Bridge,High,6287913,57,54,37,7.9,0.94,148,Feasible,,,1373.68,503481.7,9,38.49,1115861.75,34,91.54,2596160.57,59,83.51,1053410.18,24,37.94,1018998.8,22,18.51,566212.81,10,1318996.76,48,3046198.19,80,1184032.01,26,1123912.89,22,7239352.66,186,True,False,False
P2420,Dam Reinforcement,Power Plant,Medium,4733149,77,31,50,7.84,0.79,566,Not Feasible,,,536.35,402410.94,64,23.85,658492.85,103,33.66,721255.62,106,20.98,2374183.92,222,39.89,576805.68,71,36.62,434990.42,62,718625.05,106,777463.53,101,2606605.71,236,631280.96,74,5168965.67,579,False,False,True
P2421,Smart Solar Grid,Road,Medium,4087821,79,34,79,1.13,0.94,331,Feasible,,,8292.05,1095730.06,112,59.98,582053.86,54,38.83,1083017.55,79,29.5,466441.71,43,20.92,860577.81,44,20.78,1158853.21,131,603302.1,57,1112471.84,79,475134.18,41,876495.07,42,4226256.4,350,False,False,True
P2422,Smart Solar Grid,Bridge,Low,6316741,58,33,56,9.12,0.6,273,Feasible,,,1191.78,523615.44,17,27.47,1277385.25,79,53.05,2696994.59,98,50.79,788153.7,38,22.43,1030592.03,40,11.26,563959.88,16,1410059.7,87,2970726.14,107,844716.77,36,1092486.86,35,6881949.35,281,False,True,False
P2423,Dam Reinforcement,Bridge,Medium,3804802,88,65,40,1.95,0.58,599,Feasible,,,732.98,231888.86,52,50.39,888307.58,147,100.0,1647925.59,242,100.0,511161.68,66,39.51,525518.3,93,25.27,243162.58,58,975488.89,205,1809658.2,338,530460.72,70,537888.63,91,4096659.02,762,False,False,True
P2424,Industrial Complex,Power Plant,High,5157263,80,35,33,6.13,0.79,350,Not Feasible,,,678.77,380188.06,51,27.66,608849.02,61,38.36,822976.27,61,22.37,2789794.2,108,46.82,555455.46,69,39.79,415869.28,53,672924.71,67,895579.87,61,3108515.9,123,614757.44,76,5707647.2,380,True,False,False
P2425,Dam Reinforcement,Road,High,5488198,70,50,79,9.86,0.73,221,Borderline,,,9790.05,1380105.47,85,82.97,881881.77,34,63.36,1269898.77,46,48.27,744496.62,27,31.24,1211815.38,30,24.16,1661787.36,115,1042647.32,42,1480093.01,53,853629.13,28,1379910.81,30,6418067.63,268,True,False,False
P2426,Dam Reinforcement,Water Infra,Medium,2613325,96,55,42,8.82,0.83,434,Feasible,,,1213.71,374922.7,81,63.41,420966.05,103,75.74,1200687.99,118,29.58,429505.04,81,49.84,187243.23,52,56.43,425048.82,97,482781.62,130,1317912.58,118,480715.05,90,210883.79,60,2917341.86,495,False,False,True
P2427,Dam Reinforcement,Power Plant,Medium,4612744,83,84,48,9.57,0.9,296,Feasible,,,529.6,400005.27,35,65.48,612174.51,52,95.74,733914.85,45,55.62,2338354.62,119,100.0,528294.75,45,91.14,457186.55,42,719556.98,71,831066.39,52,2759214.68,166,618356.89,61,5385381.49,392,False,False,True
P2428,Dam Reinforcement,Power Plant,High,2126798,80,68,66,3.43,0.88,300,Feasible,,,277.77,104466.39,41,57.56,253518.97,57,72.7,330981.98,52,40.97,1144113.61,116,87.34,293717.04,33,81.43,114557.84,49,281988.86,74,357261.13,58,1289964.4,160,329359.93,44,2373132.16,385,True,False,False
P2429,Urban Flyover,Road,Medium,3733460,74,62,49,1.06,0.97,591,Not Feasible,,,7714.27,860916.08,191,100.0,651605.11,100,82.18,1017284.13,123,56.57,485163.61,87,31.29,718491.07,89,34.76,943693.66,267,702686.35,130,1071070.55,142,498593.44,88,740864.08,92,3956908.08,719,False,False,True
P2430,Highway Expansion,Power Plant,Low,5115362,61,43,57,1.88,0.7,534,Not Feasible,,,785.62,346021.12,65,31.42,628639.29,94,47.2,804516.66,92,30.21,2783328.54,182,55.69,552856.39,102,50.48,349150.87,64,644030.04,100,810841.14,90,2874589.62,203,568165.81,111,5246777.48,568,False,True,False
P2431,Smart Solar Grid,Road,Low,2703377,50,85,46,5.0,0.6,351,Feasible,,,7196.45,596954.98,141,100.0,464615.17,61,100.0,761373.8,74,81.31,314532.48,37,57.87,565900.57,37,35.48,666319.82,191,518602.42,83,835404.12,93,337634.07,42,594607.4,37,2952567.83,446,False,True,False
P2432,Industrial Complex,Power Plant,Medium,2252557,71,50,34,7.93,0.78,131,Feasible,,,348.93,181580.58,17,38.06,314524.48,24,55.66,352626.16,24,34.83,1169863.54,45,62.95,233962.24,20,58.5,199134.44,18,350778.56,28,385512.14,25,1313719.24,54,261632.18,23,2510776.56,148,False,False,True
P2433,Urban Flyover,Road,High,5298515,89,75,78,1.5,0.56,305,Feasible,,,11633.16,1257689.36,109,100.0,861918.66,49,100.0,1342522.32,75,64.28,690784.11,35,36.77,1145600.55,37,33.75,1423741.8,158,975717.58,71,1470423.99,93,737038.08,38,1218747.95,39,5825669.4,399,True,False,False
P2434,Smart Solar Grid,Road,Low,4332049,86,45,22,6.6,0.64,368,Feasible,,,9094.49,1147505.29,135,74.61,704158.78,64,61.35,1034057.62,87,41.36,479892.09,38,27.18,966435.21,44,20.5,1272739.7,164,771370.88,73,1111423.69,90,508773.13,36,1017934.35,41,4682241.75,404,False,True,False
P2435,Highway Expansion,Water Infra,Medium,2490687,96,45,29,3.24,0.6,539,Feasible,,,1373.84,365317.09,102,56.47,453372.71,126,61.76,998751.99,156,30.41,546599.15,83,33.84,126646.06,73,42.52,390420.15,118,486952.73,149,1041052.88,157,571646.24,85,133561.46,79,2623633.46,588,False,False,True
P2436,Dam Reinforcement,Bridge,Medium,5681993,50,58,98,3.41,0.7,385,Feasible,,,875.87,357737.03,29,41.97,1232395.49,104,96.6,2468718.28,152,88.89,867900.36,44,35.07,755241.84,57,27.47,377504.99,31,1368680.02,143,2722445.09,203,909794.23,46,785884.6,57,6164308.93,480,False,False,True
P2437,Highway Expansion,Road,Medium,1923160,50,37,99,6.62,0.56,509,Not Feasible,,,3700.97,520755.64,175,68.72,314651.47,97,48.2,448669.4,119,30.58,216436.84,58,19.17,422646.65,60,18.33,582776.15,214,345364.56,107,484185.76,120,230983.88,55,450681.59,56,2093991.94,552,False,False,True
P2438,Smart Solar Grid,Building,Low,5057025,91,32,36,4.67,0.52,254,Not Feasible,,,1846.3,315380.18,24,28.19,689435.2,37,51.99,1464161.53,61,24.0,1513196.6,68,35.59,1074851.49,65,20.23,326269.2,23,729748.76,40,1508541.46,58,1576708.86,68,1103353.95,60,5244622.23,249,False,True,False
P2439,Smart Solar Grid,Water Infra,High,4602684,91,48,30,8.12,0.83,364,Not Feasible,,,2244.39,653628.19,70,54.44,714906.01,86,65.03,1862066.08,110,31.93,940098.08,55,45.21,431985.63,44,43.38,748528.57,83,826925.77,107,2086897.23,116,1067167.17,62,489516.74,49,5219035.48,417,True,False,False
P2440,Urban Flyover,Water Infra,Low,3947893,70,95,67,1.56,0.81,150,Feasible,,,1655.08,460380.31,28,100.0,787071.83,38,100.0,1530990.19,40,53.66,788836.91,28,72.03,380613.77,16,99.05,494305.33,38,845070.46,51,1574558.39,44,825429.59,34,408307.93,22,4147671.7,189,False,True,False
P2441,Urban Flyover,Bridge,High,6272864,64,51,24,7.9,0.85,466,Feasible,,,1166.3,520490.39,39,36.96,1382773.2,112,87.25,2663657.72,180,78.66,835812.06,72,34.5,870130.63,64,17.64,584357.27,42,1627736.5,154,3110761.56,239,936144.44,77,958699.19,62,7217698.96,574,True,False,False
P2442,Industrial Complex,Power Plant,High,4788963,66,75,88,0.64,0.83,575,Feasible,,,623.76,432304.76,83,57.44,576002.72,101,81.49,856254.55,88,54.02,2381544.63,209,98.79,542856.34,93,83.26,461384.77,100,628730.53,136,910896.95,104,2641136.99,302,593519.68,126,5235668.92,768,True,False,False
P2443,Dam Reinforcement,Power Plant,Medium,4874910,71,42,83,1.94,0.56,378,Not Feasible,,,727.08,431264.09,47,32.77,471464.01,63,48.32,863216.75,62,26.12,2608347.99,155,54.56,500617.17,52,48.24,444598.53,48,493359.54,70,884176.82,61,2745730.69,177,523826.64,58,5091692.22,414,False,False,True
P2444,Highway Expansion,Road,High,4151629,87,62,33,6.56,0.65,223,Feasible,,,11849.04,1079491.45,74,100.0,637619.9,39,77.17,1052205.25,51,59.76,539236.48,28,34.89,843075.91,31,27.28,1283210.47,107,742219.08,51,1205019.26,62,603058.52,30,935926.0,32,4769433.33,282,True,False,False
P2445,Dam Reinforcement,Water Infra,High,3259776,84,34,69,8.55,0.56,550,Feasible,,,1455.42,430484.38,96,40.64,577343.25,119,46.77,1359266.33,153,19.09,582036.74,99,28.46,310645.31,82,35.05,488084.96,106,658450.11,136,1509227.16,150,652191.78,103,350318.96,88,3658272.97,583,True,False,False
P2446,Highway Expansion,Road,High,4368045,94,56,45,2.53,0.92,501,Not Feasible,,,7666.28,1086603.72,176,93.96,701823.73,95,77.72,1179046.09,114,50.35,516602.02,66,35.04,883969.44,50,22.94,1230881.88,249,783209.13,126,1282355.89,133,553677.64,71,936334.79,50,4786459.33,629,True,False,False
P2447,Dam Reinforcement,Building,Medium,5887349,65,53,91,3.27,0.87,588,Borderline,,,2719.59,203181.09,62,42.93,665833.18,99,88.64,1654720.37,120,37.63,2126664.2,137,66.88,1236950.16,168,28.91,214710.34,67,734453.37,132,1739729.15,126,2298947.22,166,1289567.55,168,6277407.63,659,False,False,True
P2448,Smart Solar Grid,Power Plant,Low,6185773,57,96,88,5.37,0.6,120,Feasible,,,875.16,532838.69,14,76.86,695836.38,20,100.0,1056655.85,22,58.52,3331570.18,46,100.0,568871.91,19,100.0,580626.52,17,774536.14,27,1131812.54,25,3708373.95,62,633211.87,26,6828561.02,157,False,True,False
P2449,Smart Solar Grid,Road,Medium,5340092,96,92,26,2.12,0.67,548,Feasible,,,9837.33,1392463.01,176,100.0,821062.33,108,100.0,1460011.47,121,76.34,641892.92,67,54.15,1024662.27,77,55.09,1545608.19,246,911364.0,151,1585728.4,153,682791.42,76,1090921.02,88,5816413.03,714,False,False,True
P2450,Dam Reinforcement,Road,High,5832691,66,77,35,8.11,0.98,557,Borderline,,,15307.6,1294089.14,216,100.0,1059154.69,102,100.0,1578947.87,111,69.5,750391.13,73,40.02,1150108.17,55,37.34,1566016.91,313,1281715.53,148,1857753.76,141,858556.64,80,1312500.21,60,6876543.05,742,True,False,False
P2451,Industrial Complex,Water Infra,High,3632578,66,92,74,7.74,0.8,553,Feasible,,,1597.39,431196.73,107,100.0,581968.3,134,100.0,1521234.64,165,52.62,837196.19,85,75.94,260982.14,62,100.0,512996.46,155,692369.99,194,1731865.03,194,974230.04,111,310491.48,90,4221953.0,744,True,False,False
P2452,Smart Solar Grid,Building,Medium,1968616,75,41,97,1.45,0.9,326,Feasible,,,624.72,133846.25,29,39.24,338946.15,46,68.11,489940.46,55,35.97,492125.87,80,44.35,513757.27,115,17.33,138167.59,31,359609.2,56,504167.21,57,510512.49,87,519163.25,108,2031619.74,339,False,False,True
P2453,Industrial Complex,Building,Medium,5217733,62,57,75,4.64,0.63,254,Not Feasible,,,2516.44,387404.94,22,48.67,778105.29,30,100.0,1471941.21,54,42.67,1610652.92,69,60.32,969628.64,78,27.62,417017.29,24,878579.6,42,1575387.54,58,1753028.52,81,1022793.71,77,5646806.66,282,False,False,True
P2454,Smart Solar Grid,Road,High,2250956,66,73,23,7.75,0.61,566,Feasible,,,3666.33,505371.52,198,100.0,379882.89,99,90.21,620267.83,139,64.04,249401.72,60,35.26,496032.05,70,46.75,602540.37,287,448892.75,138,715352.19,173,279854.04,65,562775.79,80,2609415.14,743,True,False,False
P2455,Urban Flyover,Building,High,2490036,87,72,67,3.37,0.89,390,Feasible,,,909.51,106871.46,24,59.3,362737.67,53,100.0,693781.69,87,52.53,883028.94,106,84.79,443616.24,120,39.0,117394.06,29,413762.13,77,757221.11,102,993312.74,144,477956.51,132,2759646.55,484,True,False,False
P2456,Urban Flyover,Building,High,3869729,66,46,36,6.33,0.84,208,Not Feasible,,,1514.69,290652.61,19,37.32,530787.51,31,75.64,877847.57,51,34.88,1392593.99,46,55.22,777847.32,61,26.95,321792.7,21,609364.07,41,969612.73,55,1568399.64,55,852575.53,63,4321744.67,235,True,False,False
P2457,Dam Reinforcement,Water Infra,Medium,2809377,97,69,55,0.5,0.84,314,Feasible,,,1282.32,363472.7,62,80.01,531786.41,67,94.08,1148917.03,101,48.61,599233.37,50,59.56,165967.49,35,62.75,386529.83,80,572888.04,91,1186276.98,112,625179.87,59,173675.11,42,2944549.83,384,False,False,True
P2458,Highway Expansion,Water Infra,Medium,2065923,63,78,89,6.09,0.78,533,Feasible,,,827.69,284324.28,95,94.83,370359.86,120,100.0,810697.43,172,52.43,482108.42,93,63.45,118433.01,54,70.34,323411.33,130,423263.86,168,886434.41,195,532667.73,111,131701.01,67,2297478.34,671,False,False,True
P2459,Urban Flyover,Building,Low,2720856,94,86,99,1.53,0.78,241,Feasible,,,855.45,194053.78,17,80.9,415606.73,30,100.0,684931.06,49,73.45,913489.65,77,90.89,512774.79,68,48.59,204511.79,21,445744.49,41,716868.35,59,971617.47,101,524255.63,73,2862997.73,295,False,True,False
P2460,Smart Solar Grid,Road,High,1556110,55,93,57,8.31,0.87,581,Feasible,,,3401.68,395635.18,201,100.0,267763.0,112,100.0,436088.06,128,78.04,150577.78,79,47.01,306045.98,61,45.89,474031.31,292,320820.93,162,512069.04,169,171724.07,90,348651.98,69,1827297.33,782,True,False,False
P2461,Smart Solar Grid,Power Plant,Low,1964163,84,86,81,3.55,0.64,235,Not Feasible,,,321.01,147266.53,24,72.86,223903.45,40,93.33,342111.79,42,49.49,990766.36,94,100.0,260114.86,35,100.0,157029.62,29,243302.47,53,356845.99,45,1083174.46,127,284375.59,47,2124728.13,301,False,True,False
P2462,Urban Flyover,Road,Medium,4012539,95,99,67,2.82,0.68,315,Feasible,,,8074.92,1026913.0,112,100.0,630163.8,51,100.0,1069697.02,66,87.99,430334.3,41,50.77,855430.88,45,52.38,1145664.82,157,703035.7,71,1180366.65,88,458611.42,46,913037.78,51,4400716.37,413,False,False,True
P2463,Urban Flyover,Road,High,6725195,63,72,29,8.41,0.94,155,Feasible,,,9953.77,1338037.9,59,100.0,1152960.42,26,93.15,1944525.69,36,60.83,769634.13,16,46.11,1520036.86,18,32.03,1615131.93,86,1383060.13,37,2263634.91,44,883504.11,18,1721445.77,19,7866776.85,204,True,False,False
P2464,Highway Expansion,Power Plant,High,5202271,96,52,55,0.5,0.65,186,Feasible,,,590.48,344556.72,25,39.15,731965.0,32,57.62,838836.36,34,35.36,2684023.54,76,69.4,602889.38,20,58.47,360858.93,27,780222.49,39,875320.55,37,2892843.86,97,643153.56,24,5552399.39,224,True,False,False
